F606W err (muJy),F814W err (muJy),F125W err (muJy),F160W err (muJy),F606W/F814W err,F814W/F125W err,F125W/F160W err
0.0176704,0.0194622,0.0225689,0.0191639,0.9145605471432042,0.17886187109495535,0.27544539309083993
0.166744,0.17931,0.152149,0.129737,0.04847353259577341,0.03270712451274104,0.02597910431568693
0.0154915,0.017803,0.026115,0.02242,0.4196450964301936,0.15884319304273775,0.19319879586499855
0.0303479,0.0345036,0.0459278,0.0409262,0.031069878743235867,0.01620553568141229,0.014665666854137857
0.0247522,0.0276983,0.0308167,0.0267222,0.10210355676003656,0.09081797429892138,0.08221298918344588
0.0230386,0.0268392,0.0379166,0.0315732,0.09259613727478413,0.15458501767801777,0.07088282743491615
0.0186987,0.0206898,0.0250845,0.0221093,0.12762291249198415,0.08142034901771905,0.07312993198948933
0.0229715,0.0272276,0.0190057,0.0173085,0.14450311375906455,0.23730455627127872,0.15819737862961933
0.0706761,0.0755534,0.083814,0.0769897,0.07227927770440198,0.06082368645782165,0.03427066329232408
0.0382593,0.0426828,0.0438394,0.0372795,0.020072778207166856,0.018009749606694207,0.01483727351727049
0.029782,0.0339371,0.0444881,0.0406759,0.03464025897795511,0.0368681175184605,0.040385770626576646
0.0214505,0.0236652,0.0334507,0.0304237,0.09022848382078895,0.07069034212861783,0.09222125835068937
0.0205015,0.0216161,0.0307663,0.0267263,0.3616276661029426,0.24292720960164535,0.17053825999172137
0.0135622,0.0149877,0.0161312,0.0147339,0.16521661547425223,0.20474405106252822,0.1250764498950719
0.0195547,0.0214866,0.0240784,0.0210548,0.20026967036992807,0.17263681586357657,0.15628753529230247
0.0193336,0.0201413,0.0244674,0.0214169,0.11755100151532764,0.05193024728103937,0.048173097232204073
0.0175974,0.0186655,0.0159812,0.0142294,0.1650765669974835,0.2393754323777386,0.10640280900796233
0.0366866,0.0341565,0.0325488,0.0275434,0.34261654615198833,0.23316672023650797,0.4478029641109705
0.0140382,0.0153203,0.0172764,0.0150951,0.19135499375146656,0.15065868498255847,0.12655650878629318
0.0208695,0.0232391,0.0181414,0.0149652,0.15422448656454002,0.10420691314026109,0.08013147270351645
0.0285624,0.0297406,0.0236471,0.0206742,0.42461615484543536,0.1608270783273367,0.2011944803328059
0.0345443,0.0375847,0.0428718,0.0372545,0.09039893126149011,0.029476413243508585,0.030959453427752096
0.0231465,0.0251215,0.0292526,0.025506,0.07428203016539293,0.027506101882105397,0.02821834389330734
0.0308368,0.0346183,0.0369743,0.026844,0.22112045053579832,0.2606609785821307,0.20057420453957642
0.0166269,0.0192824,0.0284234,0.0265506,0.1661177981125091,0.08892752906782514,0.0854865667472511
0.0189034,0.0224819,0.0302319,0.0266241,0.026213202637989402,0.03234570949058537,0.03261276023811094
0.0240452,0.0253619,0.0187268,0.0157888,0.1761915225584981,0.21529717483423272,0.12477933621128973
0.0207392,0.0232647,0.0261514,0.0253778,0.28252805165401307,0.08813960128924898,0.02725095039521106
0.0235137,0.0259398,0.0290741,0.0262177,0.1781546445029844,0.11013516131591562,0.09220302772574308
0.0212019,0.0250345,0.0353869,0.0316429,0.037866214081008195,0.022029120898833885,0.025788695541214036
0.0176849,0.0197876,0.0225472,0.0196014,0.1585230169327305,0.12013410256189218,0.1789424324795757
0.0108601,0.0128259,0.0173167,0.0152133,0.11321503444159439,0.20342714717231056,0.13642738675678567
0.0206806,0.0247479,0.027484,0.0235589,0.03717219929737768,0.03996409967246767,0.04234129089249195
0.0295685,0.0306126,0.0296948,0.0233902,0.14931884265552553,0.23570540448795213,0.18807338627937434
0.0232723,0.0275423,0.0261181,0.0234451,0.09558988042528689,0.11214737197300674,0.08375450318582364
0.0224813,0.023901,0.0271587,0.0239276,0.10974793002321163,0.04778467299839297,0.050264850462527676
0.0167594,0.0186711,0.0147406,0.0130839,0.24073006624015797,0.24038567447378306,0.1543599936073648
0.0151341,0.0151407,0.0161666,0.0133192,0.2209076920711764,0.09558768697210135,0.17898421379624288
0.0188314,0.0195469,0.0190597,0.0160016,0.22131892069729867,0.12436635016133077,0.11452469966279881
0.0140409,0.0148995,0.0129786,0.0118697,0.7467814588809999,0.1873767865075121,0.16064082837901228
0.0160731,0.017262,0.0190063,0.0170895,0.25624781753760456,0.18485540199581788,0.14132744197994948
0.0214056,0.0229432,0.0199093,0.0180211,0.1328673249831437,0.14336532112794115,0.06325335991625416
0.0159187,0.0188375,0.0200302,0.0168635,0.25498703617044965,0.2657343596453802,0.221037747786291
0.0189466,0.0204632,0.0150459,0.0133347,0.3817045495131092,0.2853620041855002,0.181836391512443
0.0154044,0.0165983,0.0174425,0.0152766,0.13381187194942648,0.11082992346151908,0.07014087457509914
0.0247881,0.02626,0.0299915,0.0261216,0.07867911153593732,0.0411514848461544,0.04871017360275917
0.0905923,0.107289,0.0880739,0.0774712,0.016200858957040563,0.011127592270277601,0.00795565738672776
0.0349286,0.038464,0.0328067,0.0298194,0.03119488368680377,0.026436508541669408,0.022894222945691288
0.0256455,0.0270454,0.0307889,0.0269954,0.34918231637078,0.07880731302576142,0.07455148957017124
0.0233446,0.0265433,0.0280641,0.0258311,1.0877427339737367,0.408432323532537,0.26947454230657686
0.0177921,0.0193316,0.0236989,0.020125,0.8648426564709468,0.2750836107189892,0.2157509105297187
0.0245174,0.0260076,0.0240829,0.0210079,0.12159618260417866,0.047500827151609824,0.04562513213616825
0.0258015,0.0287822,0.0250568,0.0241948,0.24696016795438194,0.28401577112544363,0.11218309322575633
0.0220808,0.0236426,0.0273168,0.0280071,0.13939392100101478,0.06148696824493242,0.04939590232937729
0.0283831,0.0302467,0.0275985,0.0231424,0.17356206288492007,0.12757210287098122,0.12982042384594797
0.0280786,0.0327399,0.0358075,0.03029,0.02151272933948546,0.02008719434304379,0.018756547684865545
0.0314218,0.0341291,0.0295715,0.0286382,0.09335992853807133,0.08613935871630257,0.08377268761345416
0.0133809,0.014224,0.0165442,0.0150395,0.48373988361646897,0.3586683527922001,0.1400348396511961
0.0182812,0.0204216,0.0281155,0.0255602,0.30931433929271296,0.21981112979785186,0.1579953604536065
0.0267657,0.0297351,0.0208842,0.0185668,0.1300957033884227,0.18926787873376807,0.09819797197968823
0.0150146,0.016903,0.0153223,0.0133473,0.1909209949889352,0.2633465376282988,0.1405608633431344
0.0266593,0.0288011,0.0308322,0.0279265,0.14144587186750376,0.17013640356357587,0.10608568074204239
0.0260668,0.0269687,0.0258513,0.023386,0.10645298959718648,0.052533358796212515,0.03666944539110342
0.0602669,0.064072,0.0528259,0.0481938,0.033164542874418335,0.01737104822959345,0.010045463068735081
0.0227211,0.0255165,0.0313579,0.0300824,0.1591143495496393,0.2052667436689495,0.11350002211109547
0.0258034,0.0275767,0.0314171,0.0276905,0.1018341592821144,0.05986050505709843,0.07833026786095859
0.00975369,0.0110583,0.0107109,0.00929991,0.16608702359186836,0.11784574309550185,0.09968411100683104
0.0297424,0.0338559,0.039621,0.0341054,0.03408563043422699,0.025342121160734008,0.024427813003983907
0.0185016,0.0217227,0.0199344,0.0168967,0.11812366216058588,0.2038173761423877,0.12651020307679023
0.0202693,0.0226143,0.0226255,0.0200524,0.1808951996389999,0.08299799582288221,0.07099997903333029
0.0205613,0.022014,0.0247719,0.0213802,0.7491516836490031,0.4101812593973942,0.2749438931048618
0.047724,0.0517425,0.0392809,0.0341885,0.0841253275054141,0.03606086728471816,0.031120856243122504
0.0166659,0.0174131,0.0195533,0.0172135,0.3725954450687128,0.08553912316199787,0.09060120883074212
0.0590827,0.0606254,0.0444232,0.0397771,0.21155624002971812,0.1042899643850586,0.07435865344176622
0.0261861,0.025655,0.026857,0.0230387,0.16740988292365036,0.08049619779144719,0.17324292171942143
0.0200868,0.0221174,0.0301469,0.0264308,0.09319381264708641,0.08232590502082618,0.060672660464618576
0.00971894,0.0112054,0.0150449,0.0133224,0.11685644296029578,0.16848367171308598,0.16082644992884904
0.0140645,0.0153529,0.0167904,0.0155857,0.2563662744479614,0.21415653892439884,0.1386845777384415
0.0326558,0.0350735,0.0363904,0.0291749,0.08750043417989062,0.035522728219735636,0.045495226653918544
0.0268151,0.0321961,0.0423819,0.0363115,0.027133339189413682,0.016873353426641473,0.019113472512028194
0.323188,0.425656,0.458705,0.365397,0.0007463131221814916,0.0006743955454002988,0.000588987381602878
0.0434757,0.0520329,0.0710411,0.0610098,0.010974879722604143,0.008741939647627822,0.010674825554141672
0.0540942,0.0708499,0.0985477,0.0838588,0.006405125621017653,0.0044616910058590566,0.004327854022121632
0.0172814,0.01934,0.021622,0.0191603,0.20523534721945155,0.17485422553395405,0.194963541826988
0.0301764,0.0345565,0.0439122,0.0390019,0.05084085734042793,0.011067783816402145,0.010749500498690546
0.015128,0.0164415,0.0220137,0.0191592,0.19974944118670826,0.06944750212125392,0.10545721355589929
0.0112881,0.0143694,0.0143496,0.0128056,0.19631511508505803,0.16430223279250047,0.205662822941723
0.0442201,0.0485629,0.0377992,0.0326068,0.20337549935172558,0.11866731304500963,0.07811082870050758
0.0250023,0.026657,0.0331662,0.0259536,0.802453944845804,0.1843716030977966,0.5190235685311224
0.0163475,0.0178666,0.0204526,0.0177388,0.16464394546432354,0.09310316782457397,0.11536258679428942
0.0163282,0.0178453,0.0154157,0.0138762,0.46068530701239324,0.14297069670614498,0.16211225799544635
0.0190418,0.0220471,0.0293688,0.0260721,0.0543248263557235,0.07758583656713221,0.06421977665518608
0.0382088,0.0430833,0.0401961,0.0333556,0.06742867195229343,0.0667690599261583,0.06102161228988596
0.0459162,0.051279,0.0725505,0.0646907,0.03241769996862615,0.012053617699300238,0.012994287484085699
0.0240086,0.0251671,0.0190853,0.0166406,0.5960142074115765,0.29815522497519725,0.31200454032800995
0.0220796,0.0252491,0.0279574,0.0246643,0.06033047930459731,0.05024766339967289,0.044798773045769194
0.0331654,0.0341854,0.0254492,0.022057,0.06512128529860976,0.05957474272774324,0.04633727077342084
0.0204085,0.0223857,0.0258079,0.0217289,0.1019666447643141,0.05027063248539301,0.04219066093594435
0.0151618,0.0165938,0.0148828,0.0134581,0.16833333424303284,0.09954119648634885,0.09159556600170313
0.0276231,0.030906,0.032861,0.0287743,0.0916747934397059,0.04441071715122332,0.03406829896735238
0.0533097,0.0609409,0.0435924,0.0403459,0.18901296636882184,0.6553190262099322,0.16914185424272407
0.0225717,0.0252716,0.0222891,0.0175785,0.3379732792072562,0.24491631773679895,0.21559372570772803
0.0185391,0.0200468,0.0222017,0.0197331,0.08597501364304028,0.09860525067306772,0.06129779822629874
0.0144452,0.0162673,0.0215431,0.0195025,0.15352163040370004,0.2202961686348459,0.10000742884990167
0.0173376,0.0199935,0.0253006,0.024507,1.9471810784014998,0.1614266051528404,0.27069389317933185
0.0511174,0.0619409,0.0800042,0.0694987,0.016014056397267447,0.004761747666616633,0.004764200990363157
0.0308488,0.0331248,0.0398754,0.0342805,0.237059560971894,0.2903622640337547,0.31324965640322455
0.0202491,0.0245093,0.0272674,0.0213358,0.036718431524203565,0.031024912504287436,0.028288333398523244
0.0148508,0.0170055,0.0183855,0.0159121,0.25009386697319286,0.09085005204137343,0.11181844674405142
0.0750986,0.0921902,0.0841906,0.0738225,0.01127494437727599,0.007149816660441746,0.005098923267796333
0.0144855,0.0181354,0.0213326,0.0160213,0.11154859913478032,0.15623960003910703,0.14426627241193773
0.0288422,0.0311241,0.0225134,0.0172984,0.11070373007155399,0.1055679654575236,0.10633647546465372
0.0290814,0.0317439,0.0256433,0.0225924,0.09742587814063497,0.08964666405174049,0.059408176306860745
0.0130848,0.0145074,0.0153391,0.015716,0.42003885937564356,0.10592924332468305,0.10163928976556405
0.0214091,0.0237928,0.02726,0.024544,0.16404660500051627,0.145720020356991,0.12506447751863548
0.0660903,0.0718288,0.0624248,0.0553348,0.0937710638106258,0.014672918018718206,0.010434853800813156
0.0232227,0.0254988,0.026412,0.0226746,0.04253989027413534,0.039744382284241535,0.03272334105437615
0.0345028,0.0360329,0.0300298,0.0267913,0.21100980052488152,0.1075635373945645,0.09024489459741306
0.0606068,0.0691177,0.049109,0.0455653,0.2090884046157636,0.4954590879626968,0.22876666617278427
0.0128174,0.0136642,0.0155897,0.0130598,0.40392145887195013,0.10379165920799815,0.12421531612331847
0.013916,0.0152569,0.0212913,0.0199135,0.4529200986371395,0.2603419453925364,0.12853057872657253
0.0133952,0.0149186,0.0190526,0.0176499,0.42787824495721294,0.25465879432441846,0.12508004039171236
0.0431034,0.0548771,0.0775027,0.0635277,0.01165580657639116,0.007054473164062987,0.006525592040683433
0.0377308,0.0395719,0.0302759,0.0225909,0.7779388656394296,0.27851256185393447,0.1327890812036692
0.0220587,0.0252778,0.0267079,0.023491,0.05052817394690499,0.058928734926469536,0.050219472104872494
0.0231559,0.0259283,0.0199536,0.017582,0.34874771112828973,0.16408408062733973,0.14902995866928498
0.0218562,0.0241429,0.0285092,0.0290339,0.1128010825887978,0.03790417983234166,0.011984367736308687
0.0162859,0.0173862,0.0188214,0.016276,0.17691102723592506,0.09535648432474654,0.1421840258512485
0.035096,0.0382901,0.0557192,0.0494603,0.6950773569311358,0.17298628939853364,0.13958626643220762
0.0365998,0.0395479,0.0300479,0.0261786,0.5532923074503245,0.24999312700325593,0.17065359448531428
0.0244031,0.0247775,0.0334772,0.0265588,0.056217916123695075,0.02061374968677433,0.11089439668929708
0.0220538,0.0252388,0.017944,0.0161143,0.14107401799964447,0.20178314482985268,0.11119490967354637
0.0234116,0.0270071,0.0306801,0.0281392,0.22579277496928976,0.16211859802212225,0.12777296617444
0.0271166,0.0310887,0.0391884,0.0356749,0.03078910774634703,0.02346922586060763,0.019119068335924604
0.019841,0.0219388,0.0286809,0.0254239,0.8254113909112605,0.20429067481617758,0.28249788050156033
0.0218207,0.024534,0.0284664,0.0228389,0.5244151621723363,0.3268275121267125,0.3795988094378633
0.0759099,0.0835088,0.0882949,0.0756679,0.012556355114847845,0.011168484889571634,0.009696887499247273
0.0144481,0.0170314,0.0210254,0.018306,0.09015186724847356,0.11015138351077337,0.0881728478542809
0.0384034,0.0437448,0.0492689,0.0447093,0.031512072111453106,0.01536141541170507,0.01148803547346667
0.0212453,0.0226813,0.019838,0.0173683,0.20885195073492827,0.2222107613804884,0.09291148810554234
0.0127971,0.0147432,0.0166188,0.0143659,0.37951939981222654,0.13834340819838586,0.17484172294414707
0.0488252,0.0578547,0.0762408,0.0668941,0.0092320855217878,0.006785926810280984,0.007058023952611829
0.0402343,0.0416561,0.0354907,0.0307747,0.18765891708980476,0.0701560214343842,0.0739395837854965
0.0580315,0.0660421,0.0483702,0.0434989,0.18976138132697676,1.174207662028168,0.14925604517250698
0.0233745,0.0262156,0.0400283,0.0359239,0.05790825670713314,0.018734578276676545,0.0244417337097148
0.0411929,0.0599813,0.047152,0.0377388,0.014389704530102467,0.010160369170413663,0.009084240724886948
0.0207187,0.0236113,0.0278964,0.0250598,0.15800503784458858,0.03680786269192195,0.02819398429559859
0.0639808,0.0761331,0.096712,0.0821209,0.006417689747648703,0.0052190679309771105,0.0052287388580195245
0.0301448,0.0329665,0.0345363,0.0348003,0.12090761011120489,0.12195816465283899,0.09502634884971853
0.0359696,0.0391705,0.0417052,0.0357549,0.1256012796528862,0.1494624144327656,0.0866582019683161
0.0155879,0.0192713,0.0139653,0.0110474,0.2666329277881588,0.310237896321777,0.20944162843048741
0.0592096,0.0718384,0.0865608,0.070573,0.01543911531954933,0.004088897040784147,0.004117709629750178
0.0345313,0.0366028,0.0439967,0.0345742,0.0701687291459131,0.04407877834089578,0.04417070737130235
0.0113055,0.0124761,0.0163972,0.0144033,0.5267950759084307,0.3052690491214254,0.20522472277011525
0.0208234,0.0224276,0.0236008,0.0223136,0.11874151067011426,0.07193691473800086,0.06285826467071079
0.0588564,0.0603452,0.0414445,0.035086,0.03829213806653583,0.027224641835971477,0.020098829383991105
0.0249565,0.0259762,0.0195883,0.0166906,0.5643913817551693,0.37231969658053793,0.20957779189426232
0.0202229,0.0213646,0.0168055,0.0150277,0.1714012869879628,0.1302365175586577,0.07651068100540902
0.0331492,0.0364386,0.0399979,0.0357229,0.1790608655131382,0.0852214864210085,0.07642040806244116
0.0154977,0.017279,0.0151205,0.0127275,0.24075118697966727,0.2051617636873977,0.1751375321840171
0.0744833,0.078673,0.0554996,0.0473201,0.02550637060928337,0.019039030053468194,0.012619979708574322
0.0275705,0.0313291,0.0219247,0.0196442,0.38421431964755326,0.8474784367572049,0.22224613572111077
0.0217175,0.0236615,0.0261426,0.0233343,0.17081430765134573,0.13227102474530855,0.12666617386751833
0.0315591,0.0345117,0.0260234,0.0206106,0.14012668178155066,0.061454690540622255,0.042191381788749795
0.0256098,0.0286537,0.0392572,0.0354128,0.09406492428810312,0.09631970418651375,0.09798828723499234
0.0310964,0.0310572,0.0290813,0.0208218,0.8493371226129695,0.5503969581758822,0.17619118015520083
0.0330791,0.0354481,0.038049,0.0348168,0.06852946293466143,0.040959901168150896,0.022290646651127635
0.0969054,0.110128,0.103811,0.0873129,0.007100434197121357,0.005220195357479855,0.004158071796801693
0.0212751,0.0246188,0.0233412,0.0207525,0.30121963926730116,0.5434630766338728,0.39503030482713564
0.0232643,0.0264621,0.025057,0.0220927,0.2569992895244194,0.1819530856488529,0.1687338241801513
0.0150556,0.0169063,0.0173466,0.0154594,0.19983352451027317,0.1348115769213004,0.09723581687635331
0.0212649,0.0239162,0.027845,0.0245764,0.29746198701684395,0.20828650923639916,0.1633884052922805
0.0222468,0.0244828,0.0358997,0.0308915,0.03988386350566401,0.019286963308594085,0.029324888039576693
0.0404319,0.0455644,0.037898,0.0266797,0.07305867106774654,0.06871227536986525,0.044999391865904376
0.0517798,0.0587377,0.0709379,0.0632723,0.15101560460258678,0.15043926636089788,0.09549601791815965
0.0265936,0.0302112,0.0463266,0.0372109,0.11358841482813956,0.1021372678953857,0.06667216074474047
0.0241202,0.0262203,0.0288928,0.0255618,0.09336667353173003,0.10208845182986205,0.07854869971605798
0.0186421,0.022913,0.022793,0.01995,0.058174667583858,0.05352060055596001,0.046976391506852455
0.0133279,0.0151892,0.0180301,0.0153809,0.09359252859681401,0.08505070521185132,0.09179306804006789
0.025098,0.027938,0.022195,0.0197739,0.17413111872805695,0.07475050421754217,0.05932574769261835
0.0368274,0.043206,0.0291598,0.0248126,0.045699191561677927,0.04252739131086767,0.029933520187545245
0.0276129,0.0316615,0.0300925,0.0271635,0.19624999880188318,0.16087804741843909,0.13763230779228033
0.0120061,0.0138018,0.0149535,0.0137206,0.1246326630712012,0.1360515982899058,0.10186490376574463
0.0280247,0.0298949,0.0350141,0.0305951,0.08662266819818519,0.040957557997006795,0.04395154930630084
0.0185392,0.0197476,0.0226489,0.0202843,0.28824005758781246,0.11635934874079013,0.09992712043256524
0.0267566,0.0275555,0.0303419,0.026411,0.09733412947451446,0.0396160153780562,0.03874617493907534
0.0276193,0.03056,0.034012,0.0282522,0.0428591245305162,0.026735507095150962,0.026970098840162555
0.0119967,0.0140238,0.0151034,0.0128703,0.1253640785772795,0.09425255201494862,0.08450501657484492
0.052072,0.0606253,0.0594888,0.0515973,0.040343318138622984,0.03474269119355027,0.029341935474382668
0.034628,0.0374401,0.0498958,0.0377785,0.04903265621716896,0.02101266664923488,0.019628423936272826
0.0113749,0.0119919,0.0169374,0.0153335,0.30043913366580466,0.15752340743346788,0.10984827710372955
0.026703,0.0287511,0.0227387,0.0208777,0.13808472411516312,0.11491264139396526,0.05215573284492454
0.0252962,0.0270166,0.021479,0.0186116,0.10285041000360731,0.07247298447924583,0.06278998035615407
0.0124807,0.0135382,0.0194819,0.0170953,0.19406834100895187,0.08300746468071524,0.16937943141872874
0.0351421,0.0373119,0.0392936,0.0339179,0.08411087161362057,0.02989604089065913,0.03378390277079372
0.0260335,0.0271627,0.0226912,0.0208284,0.2744416153361333,0.1177068460643195,0.059709762615153185
0.0313115,0.0339129,0.0381495,0.0345682,0.15081400200970252,0.08719920612445534,0.12843726921433055
0.0226267,0.0257619,0.0273608,0.0236584,0.13828727016289255,0.051310165890311545,0.055671460739901424
0.0221255,0.0257958,0.028938,0.025646,0.09122853299483931,0.07560004293132765,0.07598900406109875
0.0438909,0.0485868,0.0526374,0.045396,0.1499201974080837,0.16870452347566897,0.15945894116085652
0.0600026,0.0733566,0.0868689,0.0765332,0.008261571283764028,0.005448891983135313,0.004957685199494138
0.0278503,0.0299916,0.0326995,0.0278406,0.17759916680750495,0.15853887050724894,0.11074757312639061
0.0432586,0.045578,0.0361123,0.0315914,0.1339658487609818,0.03438579273385263,0.02629499566338523
0.0145662,0.0162804,0.021093,0.0187547,0.16456114980527844,0.15499880553475023,0.10286230554328887
0.030222,0.0329567,0.0400105,0.0384641,0.12307262782117828,0.02049095030089838,0.013289105395633615
0.0251807,0.0269955,0.0301002,0.0259098,0.1660225820594801,0.055823689908161174,0.057747313817490195
0.0309409,0.0405364,0.0383537,0.0332643,0.028483252041413106,0.016070446213255787,0.01390696898786222
0.0227479,0.0232436,0.0189709,0.0163719,0.637690019117803,0.43976358633517665,0.20609626294285824
0.0150703,0.0165891,0.0200176,0.0178292,0.3753388941849178,0.16932263174056755,0.3039833575110925
0.0508925,0.0556049,0.042537,0.0375933,0.12122660106593312,0.053339141497285116,0.03344383712614932
0.0406466,0.0470803,0.045224,0.0376845,0.02352734204128415,0.023358863235094476,0.020264285262784922
0.0289913,0.0301132,0.0335983,0.0363745,0.22104768451671078,0.14286942727857183,0.0857012476092908
0.013727,0.0150654,0.0194671,0.016157,0.06343462996331987,0.03408687765926633,0.035025770430103055
0.0218093,0.021972,0.0240047,0.0215093,1.350647989066736,0.3039547386433939,0.15620592861951643
0.0154928,0.0159718,0.013675,0.0103403,0.559628576378128,0.2674429569443546,0.24142823847838407
0.0128477,0.014826,0.0186195,0.0167802,0.28114871669974445,0.36311166012829577,0.17052374542572285
0.0286658,0.0330053,0.0351739,0.030424,0.07642052357500984,0.05279147917978339,0.06359270708115593
0.0226915,0.0243716,0.0275026,0.0233366,0.10555623727811174,0.04237274402956037,0.05658293906268681
0.016796,0.0177117,0.0188835,0.01561,0.12262120070639584,0.1410668918504157,0.1084437475643013
0.023811,0.0262714,0.0330587,0.0286306,0.1425722563537542,0.10067441344001156,0.09568958392743629
0.0825043,0.100586,0.0845556,0.0724248,0.011019795947012105,0.007257320623899466,0.005310325911484557
0.0217956,0.024864,0.0247416,0.0216062,0.23261263172059793,0.22904310961370963,0.21244109326268565
0.0196089,0.0201119,0.0167803,0.0153999,1.023929805357388,0.23320851148427596,0.15001432046260202
0.0087915,0.00948689,0.0135983,0.0122805,0.19366636193568837,0.08721676773381731,0.10269236681879157
0.0416244,0.0441678,0.0475488,0.0408351,0.08823728181208386,0.0522886823553776,0.060844927422631624
0.0159086,0.0169457,0.0246431,0.0215826,0.10141172475646229,0.04486131434678188,0.065293733615816
0.0213321,0.0213222,0.0148042,0.0127054,0.2624536690897883,0.3012583031937528,0.17582734867257405
0.0154515,0.0162711,0.0182303,0.0159109,0.18108433966504553,0.14644659093517604,0.11956088774417142
0.0280324,0.0311655,0.0345595,0.0298651,0.06390675100520847,0.024093075287148318,0.021318216093473362
0.0114572,0.0130011,0.0153795,0.0134379,0.2763495428126515,0.2200740980047069,0.15685552322561147
0.0983204,0.113357,0.0840425,0.0755884,0.0777715896924012,0.28167960476804954,0.08838793745833794
0.0196349,0.022853,0.0236106,0.0199264,0.11750977925499283,0.14159467789789162,0.16920768742829845
0.00408898,0.00461991,0.00624699,0.00540191,0.12092153576319302,0.1459889010974577,0.15626914146056003
0.0325444,0.0369116,0.0416959,0.0349635,0.03610468532553344,0.022355643264571436,0.022849206698895196
0.0266976,0.0295364,0.0342452,0.0306308,0.08045567941170055,0.056205072226047564,0.0564849454133037
0.0261399,0.0307055,0.0394352,0.0341689,0.04580757010364966,0.03675808236355274,0.04272077084698813
0.0207545,0.0233257,0.0346976,0.0305141,0.07655101431143216,0.031112668726618005,0.0483401070713228
0.0422827,0.0461136,0.0493517,0.0429391,0.05428960997244666,0.062038440646460344,0.04388708992510798
0.00338222,0.00401657,0.00537429,0.00436551,0.1956839357308188,0.2024027128353471,0.25066060952290486
0.0295691,0.0358245,0.0366909,0.0320774,0.1503544721174664,0.19851430661404815,0.16049651568630624
0.0262167,0.0293206,0.0398278,0.0356646,0.0825262154783992,0.0976631283207142,0.08873234776368101
0.0169931,0.0184015,0.0209585,0.0178162,0.3389607655176967,0.14710631212934738,0.19740729906543988
0.0164014,0.0169632,0.0204936,0.0181724,0.3721986827499158,0.12035415188123338,0.16987056568200656
0.025936,0.0285252,0.0305036,0.0272879,0.04224585980825137,0.07821897709851756,0.0482155661767959
0.0197599,0.0214396,0.0241699,0.0213843,0.17230023877549286,0.11547531822461571,0.1325929577625079
0.0249358,0.0268748,0.0292881,0.0260784,0.08894325756676615,0.09701776050812026,0.0777844200293374
0.0256461,0.0313748,0.0329865,0.0292095,0.10041073676351381,0.10783375826170204,0.08947555792377235
0.0334464,0.0383156,0.0474355,0.0437423,0.31035841377503726,0.016382863146296382,0.012792227673810542
0.0357299,0.0435033,0.0470195,0.0446329,0.02947987769426481,0.016601666283035398,0.015526843713249777
0.0214377,0.0260709,0.0238861,0.0205087,0.12895280894492495,0.0698292444332598,0.06413011546610388
0.0106555,0.0123644,0.0168643,0.0149822,0.18580375453816603,0.1409333669931669,0.20053720625958424
0.0320282,0.0368052,0.025489,0.0227534,0.10151653295464699,0.08161892463150795,0.06056918082231443
0.0249721,0.0276114,0.0307716,0.030238,0.10330216377719134,0.06803090350466588,0.08325935803589878
0.0272605,0.0312901,0.0406082,0.0346939,0.0632750709918155,0.061433283087868926,0.07125853811504641
0.0454414,0.0496994,0.0373312,0.0326697,0.0729255164564491,0.03723008482702798,0.025602063168134362
0.0112571,0.0125016,0.0163267,0.0146894,0.20042529420932972,0.13059243889465413,0.09413853480488225
0.099653,0.112026,0.11778,0.0987918,0.13619437636240475,0.6486633640222992,0.21672398636136428
0.0384023,0.0394949,0.0453751,0.0394884,0.06400855907432293,0.08343351680162565,0.07609211020993006
0.0162909,0.0179034,0.0226882,0.0201466,0.09657804823477022,0.08582647465562972,0.07913840868553111
0.0388625,0.0494631,0.0463835,0.0396235,0.03405481537011008,0.030450788252131603,0.02796779388161564
0.0349628,0.0391074,0.0446872,0.0381017,0.050807933150588555,0.05753263193800923,0.048614538061814004
0.352465,0.346513,0.193726,0.148413,0.003088219708544725,0.003202620071620392,0.0018298133168559389
0.0268307,0.0320764,0.0334144,0.0286021,0.03846675710137046,0.04115663493795446,0.03633461337982113
0.0351122,0.0381989,0.0342522,0.0251203,0.2492223639764644,0.15263214125011065,0.1097649539583204
0.0599213,0.0649009,0.0790977,0.0687656,0.8628305049788575,0.9488049249198627,1.3254795096964676
0.0366777,0.0451618,0.0552449,0.0506377,0.15971189756478307,0.11046903524421316,0.06546722539437418
0.0142329,0.0162784,0.0203443,0.0179952,0.1408139155384283,0.1472650489761677,0.12234251466969467
0.013282,0.0158835,0.0165484,0.0144549,0.088941932913206,0.12113772658654073,0.11592353594620132
0.0202292,0.0219768,0.0448675,0.0297594,0.4004239131744665,0.21144374949838038,0.27173790257170344
0.00915457,0.00957449,0.0138684,0.0124467,3.3971607986577816,0.1530731471125032,0.16423561923979046
0.0321618,0.0362106,0.0425399,0.0378086,0.050384950920869045,0.023627879412337918,0.020109248222854748
0.0242288,0.0274242,0.0297972,0.0264274,0.26647572216587323,0.22364007300101948,0.24862462419418813
0.0121764,0.0142558,0.0171567,0.0172729,0.21699759101817576,0.1702005182522068,0.09895325227841395
0.0257608,0.0272304,0.0238804,0.0210094,0.5280893845145682,0.3269139703869126,0.22136373051339836
0.0246164,0.0277388,0.0390959,0.0338426,0.2103930946730775,0.08220929652682563,0.10640754357635861
